method,postprocessed,milp_step_size,query_type,num_relations,graph_type,problem,baseline_cost,thres_config,penalty_scaling,num_iterations,optimisation_time_in_ms,cost,normalised_cost
annealing_quadratic,False,n/a,steinbrunn,22,CHAIN,6,308796307,thres_config_12,2,1000000,548.9997100830078,308796307,1.0
annealing_quadratic,False,n/a,steinbrunn,22,CHAIN,6,308796307,thres_config_12,2,1000000,60000,308796307,1.0
ikkbz,n/a,n/a,steinbrunn,22,CHAIN,7,1256040,n/a,n/a,n/a,0,1256040,1.0
ikkbz,n/a,n/a,steinbrunn,22,CHAIN,7,1256040,n/a,n/a,n/a,60000,1256040,1.0
dpsizelinear,n/a,n/a,steinbrunn,22,CHAIN,7,1256040,n/a,n/a,n/a,0,1256040,1.0
dpsizelinear,n/a,n/a,steinbrunn,22,CHAIN,7,1256040,n/a,n/a,n/a,60000,1256040,1.0
milp,n/a,100,steinbrunn,22,CHAIN,7,1256040,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,22,CHAIN,7,1256040,n/a,n/a,n/a,51,1406091,1.1194635521161747
milp,n/a,100,steinbrunn,22,CHAIN,7,1256040,n/a,n/a,n/a,2002,1357355,1.0806622400560493
milp,n/a,100,steinbrunn,22,CHAIN,7,1256040,n/a,n/a,n/a,2820,1256040,1.0
milp,n/a,100,steinbrunn,22,CHAIN,7,1256040,n/a,n/a,n/a,60000,1256040,1.0
annealing_quadratic,1,n/a,steinbrunn,22,CHAIN,7,1256040,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,22,CHAIN,7,1256040,thres_config_12,2,1000000,549.0030269622803,1256040,1.0
annealing_quadratic,False,n/a,steinbrunn,22,CHAIN,7,1256040,thres_config_12,2,1000000,60000,1256040,1.0
ikkbz,n/a,n/a,steinbrunn,22,CHAIN,8,5658868,n/a,n/a,n/a,0,5903528,1.0432347953689678
ikkbz,n/a,n/a,steinbrunn,22,CHAIN,8,5658868,n/a,n/a,n/a,60000,5903528,1.0432347953689678
dpsizelinear,n/a,n/a,steinbrunn,22,CHAIN,8,5658868,n/a,n/a,n/a,0,5903528,1.0432347953689678
dpsizelinear,n/a,n/a,steinbrunn,22,CHAIN,8,5658868,n/a,n/a,n/a,60000,5903528,1.0432347953689678
milp,n/a,100,steinbrunn,22,CHAIN,8,5658868,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,22,CHAIN,8,5658868,n/a,n/a,n/a,52,5658868,1.0
milp,n/a,100,steinbrunn,22,CHAIN,8,5658868,n/a,n/a,n/a,60000,5658868,1.0
annealing_quadratic,1,n/a,steinbrunn,22,CHAIN,8,5658868,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,22,CHAIN,8,5658868,thres_config_12,2,1000000,592.0028438568115,5658868,1.0
annealing_quadratic,False,n/a,steinbrunn,22,CHAIN,8,5658868,thres_config_12,2,1000000,60000,5658868,1.0
ikkbz,n/a,n/a,steinbrunn,22,CHAIN,9,19877274949,n/a,n/a,n/a,0,19877274949,1.0
ikkbz,n/a,n/a,steinbrunn,22,CHAIN,9,19877274949,n/a,n/a,n/a,60000,19877274949,1.0
dpsizelinear,n/a,n/a,steinbrunn,22,CHAIN,9,19877274949,n/a,n/a,n/a,0,19877274949,1.0
dpsizelinear,n/a,n/a,steinbrunn,22,CHAIN,9,19877274949,n/a,n/a,n/a,60000,19877274949,1.0
milp,n/a,2,steinbrunn,22,CHAIN,9,19877274949,n/a,n/a,n/a,0,n/a,20
milp,n/a,2,steinbrunn,22,CHAIN,9,19877274949,n/a,n/a,n/a,51,160407707999439,20
milp,n/a,2,steinbrunn,22,CHAIN,9,19877274949,n/a,n/a,n/a,402,12037601555481,20
milp,n/a,2,steinbrunn,22,CHAIN,9,19877274949,n/a,n/a,n/a,604,4267179610630,20
milp,n/a,2,steinbrunn,22,CHAIN,9,19877274949,n/a,n/a,n/a,818,4256727615176,20
milp,n/a,2,steinbrunn,22,CHAIN,9,19877274949,n/a,n/a,n/a,2002,19883532013,1.0003147847990257
milp,n/a,2,steinbrunn,22,CHAIN,9,19877274949,n/a,n/a,n/a,2885,19878456064,1.000059420368387
milp,n/a,2,steinbrunn,22,CHAIN,9,19877274949,n/a,n/a,n/a,60000,19878456064,1.000059420368387
annealing_quadratic,1,n/a,steinbrunn,22,CHAIN,9,19877274949,thres_config_6,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,22,CHAIN,9,19877274949,thres_config_6,2,1000000,689.0019836425781,19881601089,1.0002176425094034
annealing_quadratic,True,n/a,steinbrunn,22,CHAIN,9,19877274949,thres_config_6,2,1000000,1946.0001773834229,19881388696,1.000206957292212
annealing_quadratic,True,n/a,steinbrunn,22,CHAIN,9,19877274949,thres_config_6,2,1000000,3293.0124187469482,19880771719,1.000175917977136
annealing_quadratic,True,n/a,steinbrunn,22,CHAIN,9,19877274949,thres_config_6,2,1000000,60000,19880771719,1.000175917977136
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,0,1753229540,n/a,n/a,n/a,0,3592349282,2.0489897073032433
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,0,1753229540,n/a,n/a,n/a,60000,3592349282,2.0489897073032433
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,0,1753229540,n/a,n/a,n/a,0,3592349282,2.0489897073032433
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,0,1753229540,n/a,n/a,n/a,60000,3592349282,2.0489897073032433
milp,n/a,2,steinbrunn,26,CHAIN,0,1753229540,n/a,n/a,n/a,0,n/a,20
milp,n/a,2,steinbrunn,26,CHAIN,0,1753229540,n/a,n/a,n/a,51,182370043852,20
milp,n/a,2,steinbrunn,26,CHAIN,0,1753229540,n/a,n/a,n/a,1002,1754003333,1.0004413529331704
milp,n/a,2,steinbrunn,26,CHAIN,0,1753229540,n/a,n/a,n/a,4004,1753998429,1.0004385558094122
milp,n/a,2,steinbrunn,26,CHAIN,0,1753229540,n/a,n/a,n/a,13081,1753321199,1.0000522800910598
milp,n/a,2,steinbrunn,26,CHAIN,0,1753229540,n/a,n/a,n/a,60000,1753321199,1.0000522800910598
annealing_quadratic,1,n/a,steinbrunn,26,CHAIN,0,1753229540,thres_config_4,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,0,1753229540,thres_config_4,2,1000000,787.0,1753258291,1.0000163988795214
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,0,1753229540,thres_config_4,2,1000000,1586.9999389648438,1753252232,1.0000129429715177
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,0,1753229540,thres_config_4,2,1000000,2391.01505279541,1753231406,1.0000010643215604
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,0,1753229540,thres_config_4,2,1000000,4790.002521514893,1753229540,1.0
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,0,1753229540,thres_config_4,2,1000000,60000,1753229540,1.0
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,1,4165861993547,n/a,n/a,n/a,0,4168281529597,1.0005808008171533
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,1,4165861993547,n/a,n/a,n/a,60000,4168281529597,1.0005808008171533
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,1,4165861993547,n/a,n/a,n/a,0,4168281529597,1.0005808008171533
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,1,4165861993547,n/a,n/a,n/a,60000,4168281529597,1.0005808008171533
milp,n/a,2,steinbrunn,26,CHAIN,1,4165861993547,n/a,n/a,n/a,0,n/a,20
milp,n/a,2,steinbrunn,26,CHAIN,1,4165861993547,n/a,n/a,n/a,30047,8848844251128,2.1241328360937133
milp,n/a,2,steinbrunn,26,CHAIN,1,4165861993547,n/a,n/a,n/a,40109,4169290265369,1.0008229441655319
milp,n/a,2,steinbrunn,26,CHAIN,1,4165861993547,n/a,n/a,n/a,60000,4169290265369,1.0008229441655319
annealing_quadratic,1,n/a,steinbrunn,26,CHAIN,1,4165861993547,thres_config_5,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,1,4165861993547,thres_config_5,2,1000000,842.000415802002,4165975739338,1.0000273042628816
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,1,4165861993547,thres_config_5,2,1000000,2490.002550125122,4165975576489,1.0000272651715723
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,1,4165861993547,thres_config_5,2,1000000,4965.000146865845,4165861993547,1.0
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,1,4165861993547,thres_config_5,2,1000000,60000,4165861993547,1.0
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,2,2141867801,n/a,n/a,n/a,0,2141867801,1.0
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,2,2141867801,n/a,n/a,n/a,60000,2141867801,1.0
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,2,2141867801,n/a,n/a,n/a,0,2141867801,1.0
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,2,2141867801,n/a,n/a,n/a,60000,2141867801,1.0
milp,n/a,10,steinbrunn,26,CHAIN,2,2141867801,n/a,n/a,n/a,0,n/a,20
milp,n/a,10,steinbrunn,26,CHAIN,2,2141867801,n/a,n/a,n/a,51,10876442855860,20
milp,n/a,10,steinbrunn,26,CHAIN,2,2141867801,n/a,n/a,n/a,2001,6573645231,3.0691180977326806
milp,n/a,10,steinbrunn,26,CHAIN,2,2141867801,n/a,n/a,n/a,4006,2148626175,1.0031553646760294
milp,n/a,10,steinbrunn,26,CHAIN,2,2141867801,n/a,n/a,n/a,60000,2148626175,1.0031553646760294
annealing_quadratic,1,n/a,steinbrunn,26,CHAIN,2,2141867801,thres_config_4,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,2,2141867801,thres_config_4,2,1000000,864.000431060791,2145682552,1.0017810394265318
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,2,2141867801,thres_config_4,2,1000000,2430.000202178955,2145678928,1.0017793474453562
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,2,2141867801,thres_config_4,2,1000000,3276.0003719329834,2145677150,1.0017785173287639
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,2,2141867801,thres_config_4,2,1000000,8097.00096321106,2143066435,1.000559620906314
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,2,2141867801,thres_config_4,2,1000000,60000,2143066435,1.000559620906314
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,3,13306518995993,n/a,n/a,n/a,0,13306518995993,1.0
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,3,13306518995993,n/a,n/a,n/a,60000,13306518995993,1.0
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,3,13306518995993,n/a,n/a,n/a,0,13306518995993,1.0
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,3,13306518995993,n/a,n/a,n/a,60000,13306518995993,1.0
milp,n/a,100,steinbrunn,26,CHAIN,3,13306518995993,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,26,CHAIN,3,13306518995993,n/a,n/a,n/a,51,698517374651651,20
milp,n/a,100,steinbrunn,26,CHAIN,3,13306518995993,n/a,n/a,n/a,4004,14967366690390,1.124814588616086
milp,n/a,100,steinbrunn,26,CHAIN,3,13306518995993,n/a,n/a,n/a,10006,14967366637944,1.1248145846747095
milp,n/a,100,steinbrunn,26,CHAIN,3,13306518995993,n/a,n/a,n/a,60000,14967366637944,1.1248145846747095
annealing_quadratic,1,n/a,steinbrunn,26,CHAIN,3,13306518995993,thres_config_5,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,3,13306518995993,thres_config_5,2,1000000,845.0017852783203,13712501402449,1.0305100384689831
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,3,13306518995993,thres_config_5,2,1000000,1714.001142501831,13712501393357,1.0305100377857088
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,3,13306518995993,thres_config_5,2,1000000,5132.998388290405,13306519000223,1.0000000003178893
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,3,13306518995993,thres_config_5,2,1000000,60000,13306519000223,1.0000000003178893
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,4,13861,n/a,n/a,n/a,0,13861,1.0
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,4,13861,n/a,n/a,n/a,60000,13861,1.0
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,4,13861,n/a,n/a,n/a,0,13861,1.0
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,4,13861,n/a,n/a,n/a,60000,13861,1.0
milp,n/a,2,steinbrunn,26,CHAIN,4,13861,n/a,n/a,n/a,0,n/a,20
milp,n/a,2,steinbrunn,26,CHAIN,4,13861,n/a,n/a,n/a,50,262967,18.971719212178055
milp,n/a,2,steinbrunn,26,CHAIN,4,13861,n/a,n/a,n/a,4005,46193,3.332587836375442
milp,n/a,2,steinbrunn,26,CHAIN,4,13861,n/a,n/a,n/a,6009,14170,1.0222927638698507
milp,n/a,2,steinbrunn,26,CHAIN,4,13861,n/a,n/a,n/a,10051,13861,1.0
milp,n/a,2,steinbrunn,26,CHAIN,4,13861,n/a,n/a,n/a,60000,13861,1.0
annealing_quadratic,1,n/a,steinbrunn,26,CHAIN,4,13861,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,4,13861,thres_config_12,2,1000000,835.0012588500977,13861,1.0
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,4,13861,thres_config_12,2,1000000,60000,13861,1.0
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,5,6626641308,n/a,n/a,n/a,0,6626641308,1.0
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,5,6626641308,n/a,n/a,n/a,60000,6626641308,1.0
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,5,6626641308,n/a,n/a,n/a,0,6626641308,1.0
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,5,6626641308,n/a,n/a,n/a,60000,6626641308,1.0
milp,n/a,2,steinbrunn,26,CHAIN,5,6626641308,n/a,n/a,n/a,0,n/a,20
milp,n/a,2,steinbrunn,26,CHAIN,5,6626641308,n/a,n/a,n/a,51,1536922101531,20
milp,n/a,2,steinbrunn,26,CHAIN,5,6626641308,n/a,n/a,n/a,2012,338407765421,20
milp,n/a,2,steinbrunn,26,CHAIN,5,6626641308,n/a,n/a,n/a,4004,14686801007,2.21632654075744
milp,n/a,2,steinbrunn,26,CHAIN,5,6626641308,n/a,n/a,n/a,6017,6644651341,1.0027178222213804
milp,n/a,2,steinbrunn,26,CHAIN,5,6626641308,n/a,n/a,n/a,8005,6626641308,1.0
milp,n/a,2,steinbrunn,26,CHAIN,5,6626641308,n/a,n/a,n/a,60000,6626641308,1.0
annealing_quadratic,1,n/a,steinbrunn,26,CHAIN,5,6626641308,thres_config_4,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,5,6626641308,thres_config_4,2,1000000,922.0018043518066,6626872238,1.000034848724907
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,5,6626641308,thres_config_4,2,1000000,2415.0001163482666,6626646087,1.000000721179822
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,5,6626641308,thres_config_4,2,1000000,3281.0138816833496,6626641308,1.0
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,5,6626641308,thres_config_4,2,1000000,60000,6626641308,1.0
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,6,244852662162574,n/a,n/a,n/a,0,256870347850799,1.049081294775736
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,6,244852662162574,n/a,n/a,n/a,60000,256870347850799,1.049081294775736
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,6,244852662162574,n/a,n/a,n/a,0,256870347850799,1.049081294775736
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,6,244852662162574,n/a,n/a,n/a,60000,256870347850799,1.049081294775736
milp,n/a,2,steinbrunn,26,CHAIN,6,244852662162574,n/a,n/a,n/a,0,n/a,20
milp,n/a,2,steinbrunn,26,CHAIN,6,244852662162574,n/a,n/a,n/a,40103,324842119967059,1.3266840437755774
milp,n/a,2,steinbrunn,26,CHAIN,6,244852662162574,n/a,n/a,n/a,50067,256893569838091,1.0491761354325086
milp,n/a,2,steinbrunn,26,CHAIN,6,244852662162574,n/a,n/a,n/a,60000,256893569838091,1.0491761354325086
annealing_quadratic,1,n/a,steinbrunn,26,CHAIN,6,244852662162574,thres_config_4,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,6,244852662162574,thres_config_4,2,1000000,804.9868984222412,256870918679953,1.0490836260926553
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,6,244852662162574,thres_config_4,2,1000000,1592.0008296966553,256870918672644,1.0490836260628045
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,6,244852662162574,thres_config_4,2,1000000,2565.9888019561768,244852662162574,1.0
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,6,244852662162574,thres_config_4,2,1000000,60000,244852662162574,1.0
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,7,162530793,n/a,n/a,n/a,0,162530793,1.0
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,7,162530793,n/a,n/a,n/a,60000,162530793,1.0
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,7,162530793,n/a,n/a,n/a,0,162530793,1.0
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,7,162530793,n/a,n/a,n/a,60000,162530793,1.0
milp,n/a,2,steinbrunn,26,CHAIN,7,162530793,n/a,n/a,n/a,0,n/a,20
milp,n/a,2,steinbrunn,26,CHAIN,7,162530793,n/a,n/a,n/a,50,297426483,1.829970047583537
milp,n/a,2,steinbrunn,26,CHAIN,7,162530793,n/a,n/a,n/a,4006,297425908,1.8299665097923936
milp,n/a,2,steinbrunn,26,CHAIN,7,162530793,n/a,n/a,n/a,8007,230785845,1.4199515103577942
milp,n/a,2,steinbrunn,26,CHAIN,7,162530793,n/a,n/a,n/a,20014,162530793,1.0
milp,n/a,2,steinbrunn,26,CHAIN,7,162530793,n/a,n/a,n/a,60000,162530793,1.0
annealing_quadratic,1,n/a,steinbrunn,26,CHAIN,7,162530793,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,7,162530793,thres_config_12,2,1000000,750.000114440918,186697771,1.148691688226735
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,7,162530793,thres_config_12,2,1000000,60000,186697771,1.148691688226735
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,0,1573216482,1.0054571535604875
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,60000,1573216482,1.0054571535604875
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,0,1573216482,1.0054571535604875
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,60000,1573216482,1.0054571535604875
milp,n/a,2,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,0,n/a,20
milp,n/a,2,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,50,57537433949704,20
milp,n/a,2,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,613,54585435358592,20
milp,n/a,2,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,1010,54441569848366,20
milp,n/a,2,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,2008,14948339156,9.553621329431596
milp,n/a,2,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,4003,2771828792,1.7715013281696121
milp,n/a,2,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,6025,2174086263,1.3894785686531712
milp,n/a,2,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,8052,1569284670,1.002944296272831
milp,n/a,2,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,40016,1569281146,1.0029420440519512
milp,n/a,2,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,50025,1564677795,1.0
milp,n/a,2,steinbrunn,26,CHAIN,8,1564677795,n/a,n/a,n/a,60000,1564677795,1.0
annealing_quadratic,1,n/a,steinbrunn,26,CHAIN,8,1564677795,thres_config_5,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,8,1564677795,thres_config_5,2,1000000,960.0008411407471,1580970515,1.0104128275176296
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,8,1564677795,thres_config_5,2,1000000,1671.0009880065918,1573216482,1.0054571535604875
annealing_quadratic,True,n/a,steinbrunn,26,CHAIN,8,1564677795,thres_config_5,2,1000000,60000,1573216482,1.0054571535604875
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,9,82463092,n/a,n/a,n/a,0,82463092,1.0
ikkbz,n/a,n/a,steinbrunn,26,CHAIN,9,82463092,n/a,n/a,n/a,60000,82463092,1.0
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,9,82463092,n/a,n/a,n/a,0,82463092,1.0
dpsizelinear,n/a,n/a,steinbrunn,26,CHAIN,9,82463092,n/a,n/a,n/a,60000,82463092,1.0
milp,n/a,2,steinbrunn,26,CHAIN,9,82463092,n/a,n/a,n/a,0,n/a,20
milp,n/a,2,steinbrunn,26,CHAIN,9,82463092,n/a,n/a,n/a,51,288410063,3.497444202067999
milp,n/a,2,steinbrunn,26,CHAIN,9,82463092,n/a,n/a,n/a,4006,82468441,1.0000648653824429
milp,n/a,2,steinbrunn,26,CHAIN,9,82463092,n/a,n/a,n/a,7159,82463165,1.0000008852445164
milp,n/a,2,steinbrunn,26,CHAIN,9,82463092,n/a,n/a,n/a,60000,82463165,1.0000008852445164
annealing_quadratic,1,n/a,steinbrunn,26,CHAIN,9,82463092,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,9,82463092,thres_config_12,2,1000000,761.0,82463161,1.0000008367379676
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,9,82463092,thres_config_12,2,1000000,3938.000093460083,82463092,1.0
annealing_quadratic,False,n/a,steinbrunn,26,CHAIN,9,82463092,thres_config_12,2,1000000,60000,82463092,1.0
ikkbz,n/a,n/a,steinbrunn,30,CHAIN,0,7885094809671556,n/a,n/a,n/a,0,7885113516656710,1.000002372448982
ikkbz,n/a,n/a,steinbrunn,30,CHAIN,0,7885094809671556,n/a,n/a,n/a,60000,7885113516656710,1.000002372448982
dpsizelinear,n/a,n/a,steinbrunn,30,CHAIN,0,7885094809671556,n/a,n/a,n/a,0,7885113516656710,1.000002372448982
dpsizelinear,n/a,n/a,steinbrunn,30,CHAIN,0,7885094809671556,n/a,n/a,n/a,60000,7885113516656710,1.000002372448982
milp,n/a,100,steinbrunn,30,CHAIN,0,7885094809671556,n/a,n/a,n/a,0,n/a,20
milp,n/a,100,steinbrunn,30,CHAIN,0,7885094809671556,n/a,n/a,n/a,2009,13359017761431440,1.6942114310465588
milp,n/a,100,steinbrunn,30,CHAIN,0,7885094809671556,n/a,n/a,n/a,6011,8077873707982894,1.0244485200196811
milp,n/a,100,steinbrunn,30,CHAIN,0,7885094809671556,n/a,n/a,n/a,20019,8034070819268582,1.018893369476585
milp,n/a,100,steinbrunn,30,CHAIN,0,7885094809671556,n/a,n/a,n/a,30013,7912031052504828,1.0034160962529244
milp,n/a,100,steinbrunn,30,CHAIN,0,7885094809671556,n/a,n/a,n/a,40023,7900212840758312,1.0019172922395572
milp,n/a,100,steinbrunn,30,CHAIN,0,7885094809671556,n/a,n/a,n/a,50031,7900087954833922,1.0019014540121922
milp,n/a,100,steinbrunn,30,CHAIN,0,7885094809671556,n/a,n/a,n/a,60000,7900087954833922,1.0019014540121922
annealing_quadratic,1,n/a,steinbrunn,30,CHAIN,0,7885094809671556,thres_config_5,2,1000000,0,n/a,20
annealing_quadratic,True,n/a,steinbrunn,30,CHAIN,0,7885094809671556,thres_config_5,2,1000000,1219.001070022583,7886865194677766,1.000224522982785
annealing_quadratic,False,n/a,steinbrunn,30,CHAIN,0,7885094809671556,thres_config_5,2,1000000,3536.014762878418,7885389606179487,1.000037386552102
annealing_quadratic,False,n/a,steinbrunn,30,CHAIN,0,7885094809671556,thres_config_5,2,1000000,4604.999908447266,7885094809671556,1.0
annealing_quadratic,False,n/a,steinbrunn,30,CHAIN,0,7885094809671556,thres_config_5,2,1000000,60000,7885094809671556,1.0
ikkbz,n/a,n/a,steinbrunn,30,CHAIN,1,846145057216,n/a,n/a,n/a,0,1079357357039,1.2756173989721322
ikkbz,n/a,n/a,steinbrunn,30,CHAIN,1,846145057216,n/a,n/a,n/a,60000,1079357357039,1.2756173989721322
dpsizelinear,n/a,n/a,steinbrunn,30,CHAIN,1,846145057216,n/a,n/a,n/a,0,1079357357039,1.2756173989721322
dpsizelinear,n/a,n/a,steinbrunn,30,CHAIN,1,846145057216,n/a,n/a,n/a,60000,1079357357039,1.2756173989721322
milp,n/a,2,steinbrunn,30,CHAIN,1,846145057216,n/a,n/a,n/a,0,n/a,20
milp,n/a,2,steinbrunn,30,CHAIN,1,846145057216,n/a,n/a,n/a,2003,892915585034,1.055274834284189
milp,n/a,2,steinbrunn,30,CHAIN,1,846145057216,n/a,n/a,n/a,8014,891669230151,1.053801854122725
milp,n/a,2,steinbrunn,30,CHAIN,1,846145057216,n/a,n/a,n/a,20015,849462952023,1.0039211891373763
milp,n/a,2,steinbrunn,30,CHAIN,1,846145057216,n/a,n/a,n/a,30054,846840350125,1.0008217183366734
milp,n/a,2,steinbrunn,30,CHAIN,1,846145057216,n/a,n/a,n/a,40077,846308952148,1.0001936960224518
milp,n/a,2,steinbrunn,30,CHAIN,1,846145057216,n/a,n/a,n/a,60000,846308952148,1.0001936960224518
annealing_quadratic,1,n/a,steinbrunn,30,CHAIN,1,846145057216,thres_config_12,2,1000000,0,n/a,20
annealing_quadratic,False,n/a,steinbrunn,30,CHAIN,1,846145057216,thres_config_12,2,1000000,1140.2912273406982,846715701897,1.0006744052643617
annealing_quadratic,False,n/a,steinbrunn,30,CHAIN,1,846145057216,thres_config_12,2,1000000,1991.0000476837158,846693192092,1.0006478024912224
annealing_quadratic,False,n/a,steinbrunn,30,CHAIN,1,846145057216,thres_config_12,2,1000000,3940.014394760132,846619069643,1.0005602023234168
annealing_quadratic,False,n/a,steinbrunn,30,CHAIN,1,846145057216,thres_config_12,2,1000000,7108.016002655029,846617039174,1.0005578026533097
annealing_quadratic,False,n/a,steinbrunn,30,CHAIN,1,846145057216,thres_config_12,2,1000000,8055.303140640259,846615346440,1.0005558021287122
annealing_quadratic,False,n/a,steinbrunn,30,CHAIN,1,846145057216,thres_config_12,2,1000000,10014.984132766724,846145057216,1.0
annealing_quadratic,False,n/a,steinbrunn,30,CHAIN,1,846145057216,thres_config_12,2,1000000,60000,846145057216,1.0
ikkbz,n/a,n/a,steinbrunn,30,CHAIN,2,753773387,n/a,n/a,n/a,0,753773387,1.0
ikkbz,n/a,n/a,steinbrunn,30,CHAIN,2,753773387,n/a,n/a,n/a,60000,753773387,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,CHAIN,2,753773387,n/a,n/a,n/a,0,753773387,1.0
dpsizelinear,n/a,n/a,steinbrunn,30,CHAIN,2,753773387,n/a,n/a,n/a,60000,753773387,1.0
